Path,CFP_Frequency,NON_CFP_Frequency,Discriminative_Power
email/body/contributor_info/affiliation,0.0,0.015151515151515152,-0.015151515151515152
position/contact/department,0.0,0.015151515151515152,-0.015151515151515152
email/conference/organizers/publicity_web_co_chairs/name,0.029411764705882353,0.0,0.029411764705882353
body/sender/address,0.0,0.015151515151515152,-0.015151515151515152
email/body/event_details/application/apply_link,0.0,0.015151515151515152,-0.015151515151515152
position/duration_and_salary/employment_type,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/submission_requirements,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/ranking/core_rank,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement/position/focus_areas,0.0,0.015151515151515152,-0.015151515151515152
email/content/body/position/department,0.0,0.015151515151515152,-0.015151515151515152
contact,0.11764705882352941,0.0,0.11764705882352941
email/body/conference/steering_committee_invitation/years,0.0,0.015151515151515152,-0.015151515151515152
position/context/mission,0.0,0.015151515151515152,-0.015151515151515152
email/conference/callforpapers/submissioninstructions/tracks/tooldemotrack/pagelimit,0.029411764705882353,0.0,0.029411764705882353
email/conference_info/website,0.029411764705882353,0.0,0.029411764705882353
email/body/conference/organization,0.029411764705882353,0.0,0.029411764705882353
job_posting/contact/title,0.0,0.015151515151515152,-0.015151515151515152
email/body/event/early_registration_deadline,0.0,0.015151515151515152,-0.015151515151515152
email/body/additional_info/website,0.0,0.015151515151515152,-0.015151515151515152
email/body/event/features/invited_talks,0.0,0.015151515151515152,-0.015151515151515152
event/program/activities,0.0,0.015151515151515152,-0.015151515151515152
email/content/body/position/application/link,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement/requiredqualifications/mentorship,0.0,0.015151515151515152,-0.015151515151515152
sender/position,0.0,0.015151515151515152,-0.015151515151515152
email/body/organization_committee/publicity_chairs,0.029411764705882353,0.0,0.029411764705882353
call_for_papers/publication/details,0.029411764705882353,0.0,0.029411764705882353
email/body/special_issue/timeline/first_reviews,0.0,0.015151515151515152,-0.015151515151515152
event/venue,0.029411764705882353,0.0,0.029411764705882353
position/application/link,0.0,0.015151515151515152,-0.015151515151515152
email/body/duties/teaching,0.0,0.015151515151515152,-0.015151515151515152
email/body/institution,0.0,0.015151515151515152,-0.015151515151515152
email/body/publication/extended_version,0.029411764705882353,0.0,0.029411764705882353
email/body/event/features,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/steering_committee_invitation/submission_details/requirements,0.0,0.015151515151515152,-0.015151515151515152
job_posting/university_info/work_environment,0.0,0.015151515151515152,-0.015151515151515152
email/body/signature/institution,0.0,0.030303030303030304,-0.030303030303030304
job_posting/application_information,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/event_type,0.029411764705882353,0.0,0.029411764705882353
conference/additional_info/contribution_link,0.029411764705882353,0.0,0.029411764705882353
job_posting/position_details/duration,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_applications/university,0.0,0.015151515151515152,-0.015151515151515152
contact_information/email,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/co_location,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_proposals,0.0,0.015151515151515152,-0.015151515151515152
symposium/important_dates/symposium_dates/start,0.029411764705882353,0.0,0.029411764705882353
event/workshops/paper_format/technical_and_experience_papers,0.029411764705882353,0.0,0.029411764705882353
event/topics_of_interest,0.029411764705882353,0.0,0.029411764705882353
email/body/instructions/website,0.0,0.015151515151515152,-0.015151515151515152
email/body/offer/collaborations/publication_support,0.0,0.015151515151515152,-0.015151515151515152
email/body/project,0.0,0.015151515151515152,-0.015151515151515152
conference/schedule/thursday/date,0.0,0.015151515151515152,-0.015151515151515152
event/registration/scholarships/description,0.0,0.015151515151515152,-0.015151515151515152
conference/committees/publicitychair,0.029411764705882353,0.0,0.029411764705882353
email/content/registration/registration_link,0.0,0.015151515151515152,-0.015151515151515152
event/name,0.08823529411764706,0.015151515151515152,0.07308377896613191
conference/further_information/registration/discounts/early_registration,0.0,0.015151515151515152,-0.015151515151515152
email/conference/organizingcommittee/programchairs/country,0.029411764705882353,0.0,0.029411764705882353
email/body/submission_guidelines/originality_requirement,0.029411764705882353,0.0,0.029411764705882353
event/submission_details/categories/name,0.029411764705882353,0.0,0.029411764705882353
email/body/application_details/requirements/education,0.0,0.015151515151515152,-0.015151515151515152
email/conference/callforpapers/submissioninstructions/tracks/shortpapersandposterstrack/pagelimit,0.029411764705882353,0.0,0.029411764705882353
email/content/greeting,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/submission_requirements/previous_work,0.0,0.015151515151515152,-0.015151515151515152
conference/schedule/wednesday,0.0,0.015151515151515152,-0.015151515151515152
email/workshopchairs/profilelink,0.0,0.015151515151515152,-0.015151515151515152
conference/publications/submission_requirements/template,0.029411764705882353,0.0,0.029411764705882353
email/body/introduction/title,0.0,0.015151515151515152,-0.015151515151515152
job_posting/position/application_portal,0.0,0.015151515151515152,-0.015151515151515152
email/body/signature/title,0.0,0.030303030303030304,-0.030303030303030304
email/body/arrangements,0.0,0.015151515151515152,-0.015151515151515152
conference/further_information,0.0,0.015151515151515152,-0.015151515151515152
email/body/position/employment_details,0.0,0.015151515151515152,-0.015151515151515152
email/body/contribution_info/seworld_link,0.0,0.015151515151515152,-0.015151515151515152
conference/important_dates/paper_submission,0.029411764705882353,0.0,0.029411764705882353
email/body/submissions/requirements,0.0,0.015151515151515152,-0.015151515151515152
conference/publication/policy,0.029411764705882353,0.0,0.029411764705882353
email/body/signature/department,0.0,0.015151515151515152,-0.015151515151515152
email/body/awards/best_paper_award/recommended_journals/name,0.029411764705882353,0.0,0.029411764705882353
email/body/venue/name,0.029411764705882353,0.0,0.029411764705882353
email/call_for_papers/event/dates,0.029411764705882353,0.0,0.029411764705882353
event/awards/best_paper,0.029411764705882353,0.0,0.029411764705882353
event/program,0.0,0.030303030303030304,-0.030303030303030304
email/call_for_papers/journal,0.0,0.045454545454545456,-0.045454545454545456
email/body/note,0.0,0.015151515151515152,-0.015151515151515152
conference/tutorials/half_day,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_abstracts/submission/url,0.029411764705882353,0.0,0.029411764705882353
email/body/conference/submissions/submissionguidelines,0.029411764705882353,0.0,0.029411764705882353
job_posting/position_details/application_info,0.0,0.015151515151515152,-0.015151515151515152
email/body/remark,0.0,0.030303030303030304,-0.030303030303030304
email/conference/sponsors,0.029411764705882353,0.0,0.029411764705882353
email/body/contact_info,0.0,0.015151515151515152,-0.015151515151515152
conference/importantdates/tutorialproposals,0.029411764705882353,0.0,0.029411764705882353
email/content/keynotes/title,0.0,0.015151515151515152,-0.015151515151515152
email/conference/callforpapers/submissioninstructions/tracks/industrialpaperstrack/talkproposalslimit,0.029411764705882353,0.0,0.029411764705882353
email/body/contact_information/guest_editors,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/submission_instructions/submission_link,0.0,0.030303030303030304,-0.030303030303030304
paper_submission,0.029411764705882353,0.0,0.029411764705882353
email/body/conference/submissions/importantdates/authornotification,0.029411764705882353,0.0,0.029411764705882353
email/body/contact/address,0.0,0.015151515151515152,-0.015151515151515152
email/body/position_details,0.0,0.015151515151515152,-0.015151515151515152
email/body/positions/duration/extension,0.0,0.030303030303030304,-0.030303030303030304
conference/tutorials/full_day/instructor,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/dates/start,0.029411764705882353,0.0,0.029411764705882353
email/contribution_info/seworld_link,0.029411764705882353,0.0,0.029411764705882353
conference/submission/requirements/manuscript_length/regular,0.029411764705882353,0.0,0.029411764705882353
email/body/introduction/description,0.0,0.015151515151515152,-0.015151515151515152
email/body/event/when,0.0,0.015151515151515152,-0.015151515151515152
email/body/organization,0.029411764705882353,0.015151515151515152,0.0142602495543672
email/body/call_for_papers/submission_guidelines,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_papers/scope_and_topics/description,0.029411764705882353,0.0,0.029411764705882353
email/body/awards/etaps_rance_cleaveland_test_of_time_tool_award,0.0,0.015151515151515152,-0.015151515151515152
email/content/keynotes/speaker,0.0,0.015151515151515152,-0.015151515151515152
application/application_instructions/inquiries_contact/email,0.0,0.015151515151515152,-0.015151515151515152
email/body/event/type,0.0,0.015151515151515152,-0.015151515151515152
email_metadata/date,0.0,0.015151515151515152,-0.015151515151515152
call_for_papers/guest_editors/email,0.0,0.015151515151515152,-0.015151515151515152
call_for_papers/url,0.029411764705882353,0.0,0.029411764705882353
email/conference/workshops/accepted/id,0.029411764705882353,0.0,0.029411764705882353
email/body/invitation,0.029411764705882353,0.0,0.029411764705882353
email/body/project/collaborators/role,0.0,0.015151515151515152,-0.015151515151515152
email/conference/scope,0.029411764705882353,0.0,0.029411764705882353
email/body/organization_committee/web_chair,0.029411764705882353,0.0,0.029411764705882353
email/conference/importantdates/researchtrack,0.029411764705882353,0.0,0.029411764705882353
event/participation/in_person,0.029411764705882353,0.0,0.029411764705882353
event,0.11764705882352941,0.045454545454545456,0.07219251336898395
symposium/important_dates,0.029411764705882353,0.0,0.029411764705882353
contact/email,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_abstracts/contribution_types/description,0.029411764705882353,0.0,0.029411764705882353
email/conference/organizingcommittee,0.029411764705882353,0.0,0.029411764705882353
call_for_papers/submission_deadline,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement/about_research/overview,0.0,0.015151515151515152,-0.015151515151515152
position/description/role,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/steering_committee_invitation/steering_committee/description,0.0,0.015151515151515152,-0.015151515151515152
email/body/co_hosting/location,0.029411764705882353,0.0,0.029411764705882353
conference/submission_categories/research_papers/formatting,0.029411764705882353,0.0,0.029411764705882353
email/body/contributor_info/name,0.0,0.015151515151515152,-0.015151515151515152
